,State,Year,Estimate!!RACE!!Total population!!Total population,Percent Estimate!!RACE!!Total population!!Total population,Estimate!!RACE!!Total population!!One race,Percent Estimate!!RACE!!Total population!!One race,Estimate!!RACE!!Total population!!Two or more races,Percent Estimate!!RACE!!Total population!!Two or more races,Estimate!!RACE!!Total population!!One race!!White,Percent Estimate!!RACE!!Total population!!One race!!White,Estimate!!RACE!!Total population!!One race!!Black or African American,Percent Estimate!!RACE!!Total population!!One race!!Black or African American,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,Percent Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,Estimate!!RACE!!Total population!!One race!!Asian,Percent Estimate!!RACE!!Total population!!One race!!Asian,Estimate!!RACE!!Total population!!One race!!Asian!!Asian Indian,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Asian Indian,Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,Estimate!!RACE!!Total population!!One race!!Asian!!Korean,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Korean,Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,Percent Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Percent Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Some other race,Percent Estimate!!RACE!!Total population!!One race!!Some other race,Estimate!!RACE!!Total population!!Two or more races!!White and Black or African American,Percent Estimate!!RACE!!Total population!!Two or more races!!White and Black or African American,Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,Percent Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,Estimate!!RACE!!Total population!!Two or more races!!White and Asian,Percent Estimate!!RACE!!Total population!!Two or more races!!White and Asian,Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Percent Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!White,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!White,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Asian,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Asian,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Some other race,Percent Estimate!!RACE!!Total population!!Race alone or in combination with one or more other races!!Total population!!Some other race,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Total population,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Total population,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,"Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Percent Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races"
339,Nebraska,2017,1920076,1920076,1868848,97.3,51228,2.7,1677092,87.3,88952,4.6,15619,0.8,1040,0.1,13,0.0,28,0.0,4073,0.2,47118,2.5,7825,0.4,6483,0.3,2931,0.2,2188,0.1,3002,0.2,6510,0.3,18179,0.9,1244,0.1,479,0.0,502,0.0,68,0.0,195,0.0,38823,2.0,17979,0.9,9987,0.5,7787,0.4,3453,0.2,1920076,1920076,1720851,89.6,115073,6.0,33754,1.8,58834,3.1,3092,0.2,43812,2.3,1920076,1920076,209917,10.9,151404,7.9,7765,0.4,5205,0.3,45543,2.4,1710159,89.1,1517634,79.0,87147,4.5,12823,0.7,46837,2.4,1130,0.1,1662,0.1,42926,2.2,510,0.0,42416,2.2
340,Nevada,2017,2998039,2998039,2858836,95.4,139203,4.6,1936859,64.6,274550,9.2,37910,1.3,2554,0.1,315,0.0,3829,0.1,657,0.0,255025,8.5,19416,0.6,34631,1.2,134982,4.5,12510,0.4,17140,0.6,11113,0.4,25233,0.8,20761,0.7,9654,0.3,3969,0.1,4428,0.1,2710,0.1,333731,11.1,24350,0.8,17603,0.6,37286,1.2,3147,0.1,2998039,2998039,2051354,68.4,318612,10.6,66328,2.2,316381,10.6,42137,1.4,359572,12.0,2998039,2998039,864663,28.8,654534,21.8,30046,1.0,33421,1.1,146662,4.9,2133376,71.2,1462301,48.8,265472,8.9,27991,0.9,249834,8.3,19252,0.6,11460,0.4,97066,3.2,2060,0.1,95006,3.2
341,New Hampshire,2017,1342795,1342795,1314686,97.9,28109,2.1,1249751,93.1,22409,1.7,1785,0.1,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,35663,2.7,11676,0.9,8723,0.6,2227,0.2,493,0.0,2727,0.2,3108,0.2,6709,0.5,560,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,4518,0.3,7137,0.5,8430,0.6,6484,0.5,653,0.0,1342795,1342795,1275613,95.0,31323,2.3,11758,0.9,44702,3.3,2338,0.2,6924,0.5,1342795,1342795,50393,3.8,10351,0.8,16331,1.2,2109,0.2,21602,1.6,1292402,96.2,1212790,90.3,18023,1.3,1500,0.1,35602,2.7,337,0.0,743,0.1,23407,1.7,713,0.1,22694,1.7
342,New Jersey,2017,9005644,9005644,8776056,97.5,229588,2.5,6112238,67.9,1217572,13.5,17843,0.2,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,886261,9.8,406579,4.5,167429,1.9,108282,1.2,15281,0.2,94386,1.0,20064,0.2,74240,0.8,3771,0.0,807,0.0,888,0.0,768,0.0,1308,0.0,538371,6.0,72920,0.8,12465,0.1,52541,0.6,8608,0.1,9005644,9005644,6295783,69.9,1332592,14.8,54873,0.6,966405,10.7,12369,0.1,593903,6.6,9005644,9005644,1840433,20.4,238969,2.7,470640,5.2,99987,1.1,1030837,11.4,7165211,79.6,4939479,54.8,1148321,12.8,9074,0.1,882064,9.8,1919,0.0,36707,0.4,147647,1.6,12898,0.1,134749,1.5
343,New Mexico,2017,2088070,2088070,2018505,96.7,69565,3.3,1582020,75.8,44431,2.1,199887,9.6,1415,0.1,147,0.0,124768,6.0,810,0.0,29427,1.4,3807,0.2,7042,0.3,5887,0.3,2427,0.1,2945,0.1,3792,0.2,3527,0.2,1684,0.1,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,161056,7.7,12332,0.6,19355,0.9,10939,0.5,2610,0.1,2088070,2088070,1640823,78.6,63684,3.0,228694,11.0,43609,2.1,3812,0.2,181155,8.7,2088070,2088070,1018344,48.8,668336,32.0,9895,0.5,4401,0.2,335712,16.1,1069726,51.2,780688,37.4,38022,1.8,182991,8.8,27514,1.3,1046,0.1,2725,0.1,36740,1.8,1565,0.1,35175,1.7
344,New York,2017,19849399,19849399,19247328,97.0,602071,3.0,12523357,63.1,3136984,15.8,76069,0.4,3786,0.0,1186,0.0,198,0.0,651,0.0,1734663,8.7,397352,2.0,758898,3.8,113573,0.6,34504,0.2,124930,0.6,35389,0.2,270017,1.4,7397,0.0,2237,0.0,1083,0.0,1499,0.0,2578,0.0,1768858,8.9,168471,0.8,52482,0.3,118535,0.6,23515,0.1,19849399,19849399,12978410,65.4,3436650,17.3,213702,1.1,1917511,9.7,30124,0.2,1933198,9.7,19849399,19849399,3811654,19.2,470491,2.4,1113123,5.6,78478,0.4,2149562,10.8,16037745,80.8,10936578,55.1,2846481,14.3,41752,0.2,1718948,8.7,4585,0.0,112854,0.6,376547,1.9,36925,0.2,339622,1.7
345,North Carolina,2017,10273419,10273419,10006431,97.4,266988,2.6,7066745,68.8,2206579,21.5,119909,1.2,17946,0.2,1272,0.0,665,0.0,754,0.0,295672,2.9,104290,1.0,47024,0.5,24372,0.2,6287,0.1,17356,0.2,36811,0.4,59532,0.6,8385,0.1,4493,0.0,2115,0.0,253,0.0,1524,0.0,309141,3.0,102177,1.0,45279,0.4,40068,0.4,15815,0.2,10273419,10273419,7292200,71.0,2357777,23.0,198836,1.9,357296,3.5,18906,0.2,341203,3.3,10273419,10273419,962466,9.4,548173,5.3,107472,1.0,26520,0.3,280301,2.7,9310953,90.6,6472902,63.0,2175617,21.2,111317,1.1,293050,2.9,7252,0.1,23954,0.2,226861,2.2,7266,0.1,219595,2.1
346,North Dakota,2017,755393,755393,740606,98.0,14787,2.0,654116,86.6,23294,3.1,41706,5.5,47,0.0,18546,2.5,497,0.1,11568,1.5,12699,1.7,1155,0.2,3475,0.5,3290,0.4,1001,0.1,324,0.0,224,0.0,3230,0.4,540,0.1,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,8251,1.1,2269,0.3,6560,0.9,3274,0.4,134,0.0,755393,755393,668285,88.5,26636,3.5,49144,6.5,16230,2.1,1187,0.2,9778,1.3,755393,755393,26479,3.5,16752,2.2,2099,0.3,428,0.1,7200,1.0,728914,96.5,637291,84.4,22830,3.0,40745,5.4,12699,1.7,540,0.1,1908,0.3,12901,1.7,84,0.0,12817,1.7
347,Ohio,2017,11658609,11658609,11317629,97.1,340980,2.9,9480074,81.3,1441353,12.4,23720,0.2,6123,0.1,733,0.0,130,0.0,375,0.0,257518,2.2,93597,0.8,50369,0.4,19828,0.2,11606,0.1,12648,0.1,15553,0.1,53917,0.5,4216,0.0,1825,0.0,784,0.0,724,0.0,883,0.0,110748,0.9,178102,1.5,42436,0.4,46451,0.4,10888,0.1,11658609,11658609,9791347,84.0,1661333,14.2,96432,0.8,324372,2.8,14124,0.1,139955,1.2,11658609,11658609,436762,3.7,195188,1.7,126554,1.1,8028,0.1,106992,0.9,11221847,96.3,9204374,78.9,1421030,12.2,17866,0.2,256437,2.2,3423,0.0,21355,0.2,297362,2.6,7847,0.1,289515,2.5
348,Oklahoma,2017,3930864,3930864,3627982,92.3,302882,7.7,2837492,72.2,286716,7.3,302400,7.7,125650,3.2,143,0.0,2305,0.1,1574,0.0,86704,2.2,15022,0.4,12399,0.3,6896,0.2,2128,0.1,7126,0.2,18537,0.5,24596,0.6,7163,0.2,1171,0.0,868,0.0,400,0.0,4724,0.1,107507,2.7,40763,1.0,189803,4.8,16286,0.4,17551,0.4,3930864,3930864,3114904,79.2,361077,9.2,527282,13.4,113995,2.9,12335,0.3,125343,3.2,3930864,3930864,417708,10.6,337021,8.6,10604,0.3,3198,0.1,66885,1.7,3513156,89.4,2576937,65.6,283068,7.2,288580,7.3,84404,2.1,6407,0.2,5479,0.1,268281,6.8,1504,0.0,266777,6.8
349,Oregon,2017,4142776,4142776,3944034,95.2,198742,4.8,3497242,84.4,77750,1.9,47692,1.2,3557,0.1,1553,0.0,1843,0.0,1324,0.0,181659,4.4,27019,0.7,40474,1.0,20845,0.5,13092,0.3,16927,0.4,34442,0.8,28860,0.7,16144,0.4,1878,0.0,2178,0.1,3252,0.1,8836,0.2,123547,3.0,34384,0.8,64810,1.6,47738,1.2,1265,0.0,4142776,4142776,3682505,88.9,124365,3.0,126118,3.0,246369,5.9,34697,0.8,145987,3.5,4142776,4142776,540924,13.1,434188,10.5,16339,0.4,8870,0.2,81527,2.0,3601852,86.9,3132752,75.6,74345,1.8,38855,0.9,180042,4.3,15740,0.4,6961,0.2,153157,3.7,2416,0.1,150741,3.6
350,Pennsylvania,2017,12805537,12805537,12491105,97.5,314432,2.5,10339488,80.7,1437081,11.2,23523,0.2,3891,0.0,352,0.0,149,0.0,490,0.0,444588,3.5,136818,1.1,119718,0.9,29764,0.2,7627,0.1,37652,0.3,40929,0.3,72080,0.6,3425,0.0,790,0.0,376,0.0,436,0.0,1823,0.0,243000,1.9,142555,1.1,33255,0.3,54276,0.4,11559,0.1,12805537,12805537,10612867,82.9,1631167,12.7,90165,0.7,519346,4.1,13376,0.1,281240,2.2,12805537,12805537,938428,7.3,156932,1.2,445442,3.5,28329,0.2,307725,2.4,11867109,92.7,9780941,76.4,1367815,10.7,14498,0.1,442425,3.5,2302,0.0,23070,0.2,236058,1.8,8325,0.1,227733,1.8
351,Rhode Island,2017,1059639,1059639,1024987,96.7,34652,3.3,866258,81.8,66660,6.3,5580,0.5,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,38058,3.6,10444,1.0,10633,1.0,3319,0.3,581,0.1,1453,0.1,1906,0.2,9722,0.9,1128,0.1,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,47303,4.5,10611,1.0,4440,0.4,6079,0.6,2233,0.2,1059639,1059639,893147,84.3,83646,7.9,14290,1.3,47457,4.5,1763,0.2,56403,5.3,1059639,1059639,163346,15.4,10535,1.0,40065,3.8,2103,0.2,110643,10.4,896293,84.6,763670,72.1,57196,5.4,3134,0.3,37798,3.6,1086,0.1,7538,0.7,25871,2.4,3290,0.3,22581,2.1
352,South Carolina,2017,5024369,5024369,4917140,97.9,107229,2.1,3380219,67.3,1357385,27.0,15007,0.3,2651,0.1,7,0.0,120,0.0,463,0.0,76181,1.5,18316,0.4,15471,0.3,13316,0.3,2238,0.0,5426,0.1,9266,0.2,12148,0.2,6389,0.1,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,81959,1.6,42933,0.9,20956,0.4,17442,0.3,5416,0.1,5024369,5024369,3474484,69.2,1415272,28.2,47694,0.9,100518,2.0,8662,0.2,92392,1.8,5024369,5024369,285990,5.7,151638,3.0,41025,0.8,10259,0.2,83068,1.7,4738379,94.3,3197812,63.6,1344741,26.8,12370,0.2,74889,1.5,6286,0.1,8367,0.2,93914,1.9,1837,0.0,92077,1.8
353,South Dakota,2017,869666,869666,847012,97.4,22654,2.6,736581,84.7,16987,2.0,76078,8.7,241,0.0,159,0.0,195,0.0,53117,6.1,10775,1.2,2047,0.2,1109,0.1,1824,0.2,154,0.0,1088,0.1,701,0.1,3852,0.4,944,0.1,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,5647,0.6,4301,0.5,11624,1.3,2331,0.3,772,0.1,869666,869666,757419,87.1,23490,2.7,89584,10.3,14959,1.7,1384,0.2,6936,0.8,869666,869666,31278,3.6,20938,2.4,2514,0.3,283,0.0,7543,0.9,838388,96.4,715927,82.3,16345,1.9,74563,8.6,10612,1.2,779,0.1,758,0.1,19404,2.2,0,0.0,19404,2.2
354,Tennessee,2017,6715984,6715984,6573658,97.9,142326,2.1,5221591,77.7,1122675,16.7,14637,0.2,3550,0.1,280,0.0,0,0.0,1440,0.0,119115,1.8,34861,0.5,25125,0.4,10803,0.2,5028,0.1,9801,0.1,12120,0.2,21377,0.3,6380,0.1,3149,0.0,1259,0.0,1625,0.0,347,0.0,89260,1.3,58690,0.9,28410,0.4,24204,0.4,3460,0.1,6715984,6715984,5349262,79.6,1198891,17.9,52698,0.8,151488,2.3,14975,0.2,100480,1.5,6715984,6715984,361203,5.4,219958,3.3,31295,0.5,11564,0.2,98386,1.5,6354781,94.6,4962226,73.9,1115187,16.6,13699,0.2,118312,1.8,5799,0.1,9813,0.1,129745,1.9,3106,0.0,126639,1.9
355,Texas,2017,28304596,28304596,27555516,97.4,749080,2.6,20929140,73.9,3423231,12.1,135098,0.5,15228,0.1,561,0.0,2722,0.0,1294,0.0,1360248,4.8,422301,1.5,198692,0.7,135616,0.5,21538,0.1,80183,0.3,276424,1.0,225494,0.8,23905,0.1,5451,0.0,7702,0.0,2627,0.0,8125,0.0,1683894,5.9,194955,0.7,139439,0.5,138235,0.5,20744,0.1,28304596,28304596,21574047,76.2,3712453,13.1,332793,1.2,1571986,5.6,61902,0.2,1858983,6.6,28304596,28304596,11158751,39.4,9549257,33.7,184643,0.7,86183,0.3,1338668,4.7,17145845,60.6,11855092,41.9,3330204,11.8,71859,0.3,1344963,4.8,20459,0.1,51447,0.2,471821,1.7,21656,0.1,450165,1.6
356,Utah,2017,3101833,3101833,3009557,97.0,92276,3.0,2657013,85.7,37669,1.2,32694,1.1,834,0.0,228,0.0,16390,0.5,102,0.0,75691,2.4,11023,0.4,19575,0.6,9572,0.3,5077,0.2,5237,0.2,9789,0.3,15418,0.5,26547,0.9,2258,0.1,1952,0.1,6967,0.2,15370,0.5,179943,5.8,11187,0.4,14664,0.5,23267,0.8,343,0.0,3101833,3101833,2739608,88.3,54113,1.7,52640,1.7,110671,3.6,48177,1.6,199392,6.4,3101833,3101833,434290,14.0,314394,10.1,12676,0.4,2660,0.1,104560,3.4,2667543,86.0,2428495,78.3,35689,1.2,30073,1.0,74530,2.4,26198,0.8,6703,0.2,65855,2.1,2166,0.1,63689,2.1
357,Vermont,2017,623657,623657,610708,97.9,12949,2.1,587265,94.2,8260,1.3,2355,0.4,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,11270,1.8,1497,0.2,3515,0.6,785,0.1,411,0.1,329,0.1,801,0.1,3932,0.6,166,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,1392,0.2,4361,0.7,4032,0.6,3071,0.5,107,0.0,623657,623657,600010,96.2,13044,2.1,6883,1.1,14633,2.3,446,0.1,2086,0.3,623657,623657,11932,1.9,3003,0.5,2135,0.3,585,0.1,6209,1.0,611725,98.1,578706,92.8,7731,1.2,1971,0.3,11073,1.8,166,0.0,292,0.0,11786,1.9,245,0.0,11541,1.9
358,Virginia,2017,8470020,8470020,8138634,96.1,331386,3.9,5714699,67.5,1627641,19.2,26792,0.3,4371,0.1,695,0.0,230,0.0,150,0.0,545776,6.4,150846,1.8,79472,0.9,68797,0.8,13559,0.2,78571,0.9,52964,0.6,101567,1.2,4225,0.0,743,0.0,2076,0.0,651,0.0,755,0.0,219501,2.6,109504,1.3,32385,0.4,92394,1.1,11741,0.1,8470020,8470020,6006069,70.9,1795098,21.2,95296,1.1,671849,7.9,17004,0.2,255069,3.0,8470020,8470020,790662,9.3,182284,2.2,96085,1.1,20836,0.2,491457,5.8,7679358,90.7,5226540,61.7,1595039,18.8,20568,0.2,539382,6.4,2987,0.0,19779,0.2,275063,3.2,8924,0.1,266139,3.1
359,Washington,2017,7405743,7405743,6967658,94.1,438085,5.9,5582361,75.4,271584,3.7,93038,1.3,3443,0.0,3003,0.0,1198,0.0,2164,0.0,632156,8.5,110317,1.5,144019,1.9,115781,1.6,35649,0.5,59739,0.8,76027,1.0,90624,1.2,48533,0.7,6723,0.1,12289,0.2,15114,0.2,14407,0.2,339986,4.6,89398,1.2,96179,1.3,119683,1.6,7055,0.1,7405743,7405743,5975019,80.7,404766,5.5,223788,3.0,804163,10.9,93660,1.3,390921,5.3,7405743,7405743,940792,12.7,747028,10.1,39346,0.5,11335,0.2,143083,1.9,6464951,87.3,5077103,68.6,262211,3.5,75535,1.0,625939,8.5,46110,0.6,15487,0.2,362566,4.9,9076,0.1,353490,4.8
360,West Virginia,2017,1815857,1815857,1785333,98.3,30524,1.7,1684321,92.8,71991,4.0,2438,0.1,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,13733,0.8,3749,0.2,2637,0.1,2973,0.2,814,0.0,669,0.0,553,0.0,2338,0.1,344,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,12506,0.7,16571,0.9,4599,0.3,4061,0.2,353,0.0,1815857,1815857,1713049,94.3,92106,5.1,9362,0.5,18376,1.0,613,0.0,15356,0.8,1815857,1815857,22807,1.3,8850,0.5,6494,0.4,1173,0.1,6290,0.3,1793050,98.7,1670509,92.0,71358,3.9,2391,0.1,13695,0.8,344,0.0,6730,0.4,28023,1.5,1051,0.1,26972,1.5
361,Wisconsin,2017,5795483,5795483,5652246,97.5,143237,2.5,4942176,85.3,370335,6.4,49261,0.8,981,0.0,16038,0.3,78,0.0,588,0.0,159530,2.8,37042,0.6,25412,0.4,8138,0.1,1922,0.0,7927,0.1,6637,0.1,72452,1.3,4177,0.1,863,0.0,789,0.0,88,0.0,2437,0.0,126767,2.2,48070,0.8,34933,0.6,24528,0.4,2450,0.0,5795483,5795483,5073303,87.5,433227,7.5,95034,1.6,190025,3.3,7911,0.1,148669,2.6,5795483,5795483,397847,6.9,286985,5.0,60781,1.0,4578,0.1,45503,0.8,5397636,93.1,4706315,81.2,362314,6.3,44664,0.8,158583,2.7,3622,0.1,9360,0.2,112778,1.9,3741,0.1,109037,1.9
362,Wyoming,2017,579315,579315,562965,97.2,16350,2.8,528414,91.2,5766,1.0,13944,2.4,244,0.0,121,0.0,666,0.1,368,0.1,4832,0.8,303,0.1,1175,0.2,1370,0.2,312,0.1,674,0.1,232,0.0,766,0.1,8,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,10001,1.7,3480,0.6,5734,1.0,2528,0.4,0,0.0,579315,579315,544335,94.0,10600,1.8,20840,3.6,8863,1.5,1537,0.3,12277,2.1,579315,579315,58122,10.0,43732,7.5,1002,0.2,142,0.0,13246,2.3,521193,90.0,486586,84.0,5154,0.9,12341,2.1,4586,0.8,0,0.0,223,0.0,12303,2.1,152,0.0,12151,2.1
363,Puerto Rico,2017,3337177,3337177,3161359,94.7,175818,5.3,2210728,66.2,403659,12.1,7934,0.2,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,5424,0.2,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,0,0.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,-999999999,-999999999.0,533614,16.0,141203,4.2,840,0.0,1110,0.0,1960,0.1,3337177,3337177,2378421,71.3,563738,16.9,23962,0.7,7783,0.2,408,0.0,552176,16.5,3337177,3337177,3306460,99.1,8231,0.2,3201679,95.9,16097,0.5,80453,2.4,30717,0.9,23379,0.7,2454,0.1,77,0.0,1498,0.0,0,0.0,1469,0.0,1840,0.1,43,0.0,1797,0.1
